individualID,cfc_LMA_freshWeight,cfc_LMA_dryWeight,leafArea,leafMassPerArea,dryMassFraction,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,decimalLatitude,decimalLongitude,coordinateUncertainty,elevationUncertainty,clipLength,clipWidth,subsample1Height,subsample2Height,subsample3Height,cfc_elements_dryWeight,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,cfc_chlorophyll_freshWeight,extractChlAConc,extractChlBConc,extractCarotConc,nitrogenPercent,carbonPercent,CNratio,uid,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,taxonID,scientificName,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,geometry,UTM_E,UTM_N,stemDiameter,height,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter
NEON.PLA.D14.JORN.02698,4.93,2.416,5962.9,405.2,0.49,0.541,8.01,36.51,32.607919,-106.856765,20.1,0.1,NA,NA,0.6,NA,NA,0.109,0.169,1.155,0.826,0.383,0.181,42.8,46.4,241.4,36.1,81.7,0.7118,5.51,1.7,1.41,1.83,47.38,25.9,bd93ac43-ec3b-422b-bcd5-75f50f9431be,vst_JORN_2017,D14,JORN,JORN_007,31,NA,31,14.7,41.5,Y,NA,NA,YUEL,Yucca elata (Engelm.) Engelm.,distributed,basePlot,32.607828,-106.856874,WGS84,13N,325762.403,3609333.886,0.1,GeoXH 6000,1323.6,0.18,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.856873512182, 32.6078279070476)",325772.1435147088,3609344.8956490955,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02698,4.93,2.416,5962.9,405.2,0.49,0.518,7.55,37.75,32.607919,-106.856765,20.1,0.1,NA,NA,0.6,NA,NA,0.109,0.169,1.155,0.826,0.383,0.181,42.8,46.4,241.4,36.1,81.7,0.7118,5.51,1.7,1.41,1.83,47.38,25.9,bd93ac43-ec3b-422b-bcd5-75f50f9431be,vst_JORN_2017,D14,JORN,JORN_007,31,NA,31,14.7,41.5,Y,NA,NA,YUEL,Yucca elata (Engelm.) Engelm.,distributed,basePlot,32.607828,-106.856874,WGS84,13N,325762.403,3609333.886,0.1,GeoXH 6000,1323.6,0.18,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.856873512182, 32.6078279070476)",325772.1435147088,3609344.8956490955,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02697,1.482,0.864,5316.8,162.6,0.583,0.501,14.59,15.22,32.590562,-106.82446,20.1,0.1,NA,NA,0.6,NA,NA,0.101,0.109,1.056,1.399,0.373,0.28,55.7,177,11.9,142.8,25.9,0.0646,3.39,0.73,1.16,2.4,48.09,20.1,356bb640-46c8-4dbb-88af-b012bdb835bc,vst_JORN_2017,D14,JORN,JORN_006,31,NA,31,10.6,14.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.590474,-106.824567,WGS84,13N,328761.24,3607357.229,0.1,Geo 7X (H-Star),1323.51,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.82456722498, 32.5904739589681)",328763.9298342126,3607367.4820381794,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02697,1.482,0.864,5316.8,162.6,0.583,0.501,14.59,15.22,32.590562,-106.82446,20.1,0.1,NA,NA,0.6,NA,NA,0.101,0.109,1.056,1.399,0.373,0.28,55.7,177,11.9,142.8,25.9,0.0646,3.39,0.73,1.16,2.32,47.82,20.6,356bb640-46c8-4dbb-88af-b012bdb835bc,vst_JORN_2017,D14,JORN,JORN_006,31,NA,31,10.6,14.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.590474,-106.824567,WGS84,13N,328761.24,3607357.229,0.1,Geo 7X (H-Star),1323.51,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.82456722498, 32.5904739589681)",328763.9298342126,3607367.4820381794,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02696,2.566,1.401,9322.5,150.3,0.546,0.563,11.37,33.62,32.590562,-106.82446,20.1,0.1,NA,NA,1,NA,NA,0.107,0.147,1.229,1.003,0.279,0.273,52.5,102.8,11.4,104.6,35,0.0601,5.08,1.08,1.53,2.89,47.64,16.5,0ef07c51-7fd7-4038-ba9e-cc298b9f4d8f,vst_JORN_2017,D14,JORN,JORN_006,31,NA,31,15.8,32.4,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.590474,-106.824567,WGS84,13N,328761.24,3607357.229,0.1,Geo 7X (H-Star),1323.51,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.82456722498, 32.5904739589681)",328769.7060633607,3607370.5693812226,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02599,1.016,0.581,4136.9,140.5,0.572,0.527,14.49,17.44,32.630328,-106.86076,20.1,0.1,NA,NA,0.6,NA,NA,0.104,0.12,1.043,1.146,0.238,0.252,65.6,157.2,8.9,89,31.6,0.0617,4.27,0.81,1.49,2.28,48.23,21.2,f17cf57b-edfe-4e20-a3d6-f0859269162e,vst_JORN_2017,D14,JORN,JORN_004,32,NA,31,19.3,66.8,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.630238,-106.860871,WGS84,13N,325430.809,3611825.242,0.1,GeoXH 6000,1332.38,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.860870537182, 32.6302380785329)",325448.5483120476,3611832.8450788553,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02599,1.016,0.581,4136.9,140.5,0.572,0.527,14.49,17.44,32.630328,-106.86076,20.1,0.1,NA,NA,0.6,NA,NA,0.103,0.118,1.081,1.209,0.251,0.262,69.1,168.7,9.2,87.6,27.6,0.0617,4.27,0.81,1.49,2.28,48.23,21.2,f17cf57b-edfe-4e20-a3d6-f0859269162e,vst_JORN_2017,D14,JORN,JORN_004,32,NA,31,19.3,66.8,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.630238,-106.860871,WGS84,13N,325430.809,3611825.242,0.1,GeoXH 6000,1332.38,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.860870537182, 32.6302380785329)",325448.5483120476,3611832.8450788553,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02598,1.621,0.812,5603.6,144.9,0.501,0.538,12.62,17.69,32.630328,-106.86076,20.1,0.1,NA,NA,0.8,NA,NA,0.103,0.142,1.355,0.879,0.308,0.273,32.2,101.7,15.8,76,27.5,0.0628,4.04,0.92,1.05,2.75,48.59,17.7,fe5613df-61fe-41d3-9afe-11359533f916,vst_JORN_2017,D14,JORN,JORN_004,40,NA,31,19.5,20.4,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.630238,-106.860871,WGS84,13N,325430.809,3611825.242,0.1,GeoXH 6000,1332.38,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.860870537182, 32.6302380785329)",325437.6061549228,3611843.518998795,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02695,2.19,1.204,7664.3,157,0.55,0.513,13.8,17.64,32.590562,-106.82446,20.1,0.1,NA,NA,0.8,NA,NA,0.103,0.132,1.284,1.096,0.328,0.259,37.6,127,19.2,160.2,33.1,0.0688,5.02,1.19,1.48,2.7,48.58,18,a943d18e-270c-4de8-a69a-d21f28a0e2d2,vst_JORN_2017,D14,JORN,JORN_006,32,NA,31,19.3,60.2,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.590474,-106.824567,WGS84,13N,328761.24,3607357.229,0.1,Geo 7X (H-Star),1323.51,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.82456722498, 32.5904739589681)",328777.98787325004,3607366.8205974475,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02693,2.276,1.27,7237.2,175.5,0.558,0.5,11.77,15.23,32.600614,-106.838099,20.1,0.1,NA,NA,0.7,NA,NA,0.102,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,0.0626,4.33,0.9,1.45,3.11,48.48,15.6,9a516b88-9e40-481a-98c5-f9b0ebcc1b47,vst_JORN_2017,D14,JORN,JORN_003,41,NA,31,19.1,34.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327510.9952388975,3608509.4699511835,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02693,2.276,1.27,7237.2,175.5,0.558,0.5,11.77,15.23,32.600614,-106.838099,20.1,0.1,NA,NA,0.7,NA,NA,0.102,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,0.0626,4.33,0.9,1.45,3.09,48.52,15.7,9a516b88-9e40-481a-98c5-f9b0ebcc1b47,vst_JORN_2017,D14,JORN,JORN_003,41,NA,31,19.1,34.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327510.9952388975,3608509.4699511835,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02693,2.276,1.27,7237.2,175.5,0.558,0.5,11.77,15.23,32.600614,-106.838099,20.1,0.1,NA,NA,0.7,NA,NA,0.104,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,0.0626,4.33,0.9,1.45,3.11,48.48,15.6,9a516b88-9e40-481a-98c5-f9b0ebcc1b47,vst_JORN_2017,D14,JORN,JORN_003,41,NA,31,19.1,34.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327510.9952388975,3608509.4699511835,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02693,2.276,1.27,7237.2,175.5,0.558,0.5,11.77,15.23,32.600614,-106.838099,20.1,0.1,NA,NA,0.7,NA,NA,0.104,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,0.0626,4.33,0.9,1.45,3.09,48.52,15.7,9a516b88-9e40-481a-98c5-f9b0ebcc1b47,vst_JORN_2017,D14,JORN,JORN_003,41,NA,31,19.1,34.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327510.9952388975,3608509.4699511835,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02693,2.276,1.27,7237.2,175.5,0.558,0.508,13.32,17.98,32.600614,-106.838099,20.1,0.1,NA,NA,0.7,NA,NA,0.102,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,0.0626,4.33,0.9,1.45,3.11,48.48,15.6,9a516b88-9e40-481a-98c5-f9b0ebcc1b47,vst_JORN_2017,D14,JORN,JORN_003,41,NA,31,19.1,34.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327510.9952388975,3608509.4699511835,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02693,2.276,1.27,7237.2,175.5,0.558,0.508,13.32,17.98,32.600614,-106.838099,20.1,0.1,NA,NA,0.7,NA,NA,0.102,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,0.0626,4.33,0.9,1.45,3.09,48.52,15.7,9a516b88-9e40-481a-98c5-f9b0ebcc1b47,vst_JORN_2017,D14,JORN,JORN_003,41,NA,31,19.1,34.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327510.9952388975,3608509.4699511835,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02693,2.276,1.27,7237.2,175.5,0.558,0.508,13.32,17.98,32.600614,-106.838099,20.1,0.1,NA,NA,0.7,NA,NA,0.104,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,0.0626,4.33,0.9,1.45,3.11,48.48,15.6,9a516b88-9e40-481a-98c5-f9b0ebcc1b47,vst_JORN_2017,D14,JORN,JORN_003,41,NA,31,19.1,34.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327510.9952388975,3608509.4699511835,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02693,2.276,1.27,7237.2,175.5,0.558,0.508,13.32,17.98,32.600614,-106.838099,20.1,0.1,NA,NA,0.7,NA,NA,0.104,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,0.0626,4.33,0.9,1.45,3.09,48.52,15.7,9a516b88-9e40-481a-98c5-f9b0ebcc1b47,vst_JORN_2017,D14,JORN,JORN_003,41,NA,31,19.1,34.7,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327510.9952388975,3608509.4699511835,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02692,10.49,4.599,8479.4,542.4,0.438,0.561,10.82,32.85,32.600614,-106.838099,20.1,0.1,NA,NA,0.9,NA,NA,0.108,0.152,1.003,0.816,0.269,0.151,42.3,48.9,163.5,64,61.3,0.0722,2.9,0.7,0.82,1.66,46.87,28.2,ac76eabc-f2aa-401f-b753-83c15390a660,vst_JORN_2017,D14,JORN,JORN_003,31,NA,31,10.3,41.4,Y,NA,NA,YUEL,Yucca elata (Engelm.) Engelm.,distributed,basePlot,32.600526,-106.838208,WGS84,13N,327500.122,3608493.767,0.1,Geo 7X (H-Star),1321.33,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.838207907191, 32.6005255109533)",327506.9335122128,3608501.493144017,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02600,2.213,1.183,6184.7,191.3,0.535,0.524,11.89,16.86,32.630328,-106.86076,20.1,0.1,NA,NA,0.8,NA,NA,0.101,0.122,0.884,1.888,0.442,0.318,86.4,143.9,11.5,150.6,42.6,0.07,3.61,0.7,1.3,2.63,46.94,17.9,40e254d8-0dee-4065-a281-fcdb136683bb,vst_JORN_2017,D14,JORN,JORN_004,32,NA,31,14.7,73.4,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.630238,-106.860871,WGS84,13N,325430.809,3611825.242,0.1,GeoXH 6000,1332.38,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.860870537182, 32.6302380785329)",325444.89634184464,3611829.441619001,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02691,1.92,1.004,7355,136.5,0.523,0.519,11.51,15.47,32.628336,-106.847936,20.1,0.16,NA,NA,0.6,NA,NA,0.107,0.118,0.962,1.191,0.309,0.273,55.3,178,11.3,108.8,35.1,0.0602,5.17,1.15,1.29,2.48,48,19.4,488b54ed-2c97-41cf-aca1-4a46d0901788,vst_JORN_2017,D14,JORN,JORN_010,32,NA,31,17.4,63.6,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.628246,-106.848044,WGS84,13N,326630.4,3611583.375,0.1,Geo 7X (H-Star),1331.86,0.13,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.848044074821, 32.6282461862237)",326645.9853846282,3611591.1116521177,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02690,2.28,1.127,10121,111.4,0.494,0.519,14.1,21.9,32.628336,-106.847936,20.1,0.16,NA,NA,0.4,NA,NA,0.109,0.178,1.382,0.672,0.266,0.255,40.7,76.4,11.4,68.9,47.2,0.069,8.58,2,1.92,3.26,49.45,15.2,98539bf9-95ec-43c9-b3a1-8b22968a9180,vst_JORN_2017,D14,JORN,JORN_010,32,NA,31,16.3,30.4,N,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.628246,-106.848044,WGS84,13N,326630.4,3611583.375,0.1,Geo 7X (H-Star),1331.86,0.13,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.848044074821, 32.6282461862237)",326638.6483503552,3611597.433972808,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02689,1.89,1.089,6934,157.1,0.576,0.538,13.53,18.37,32.628336,-106.847936,20.1,0.16,NA,NA,0.5,NA,NA,0.103,0.134,0.975,0.71,0.285,0.286,51.5,66.7,24.7,139.7,43.9,0.0747,4.13,0.91,1.31,2.47,49.66,20.1,88e29c1d-0eb9-4c83-925c-a2495ef8de20,vst_JORN_2017,D14,JORN,JORN_010,32,NA,31,11.5,38.1,N,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.628246,-106.848044,WGS84,13N,326630.4,3611583.375,0.1,Geo 7X (H-Star),1331.86,0.13,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.848044074821, 32.6282461862237)",326637.49591256416,3611592.4247527528,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02687,7.23,3.605,6784.9,531.3,0.499,0.515,8.44,34.25,32.611448,-106.83769,20.1,0.1,NA,NA,0.3,NA,NA,0.107,0.144,1.146,0.848,0.29,0.115,48,235.1,74.9,21.1,32.8,0.0809,3.2,0.83,0.88,1.4,46.94,33.5,fae9c943-3595-4688-95b1-6298e0dc791d,vst_JORN_2017,D14,JORN,JORN_009,41,NA,31,25.8,43.4,Y,NA,NA,YUEL,Yucca elata (Engelm.) Engelm.,distributed,basePlot,32.611358,-106.837799,WGS84,13N,327559.312,3609694.151,0.1,Geo 7X (H-Star),1326.52,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.837798513437, 32.6113577493697)",327577.0388577787,3609712.896626511,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02688,2.59,1.326,9501.2,139.6,0.512,0.513,13.29,17.35,32.611448,-106.83769,20.1,0.1,NA,NA,0.9,NA,NA,0.106,0.158,1.277,0.916,0.264,0.251,53.6,59.8,26.8,106,45.4,0.0634,8.11,1.73,2,3.39,49.11,14.5,bbdf94f3-31d4-4326-b6bf-b107f755a484,vst_JORN_2017,D14,JORN,JORN_009,41,NA,31,12.3,71.9,N,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.611358,-106.837799,WGS84,13N,327559.312,3609694.151,0.1,Geo 7X (H-Star),1326.52,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.837798513437, 32.6113577493697)",327571.003343499,3609697.9723200845,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.00038,0.85,0.335,2671.8,125.2,0.394,0.55,6.63,11.77,32.593905,-106.797359,20.1,0.1,NA,NA,1.3,1.2,NA,0.104,0.21,6.086,0.683,0.584,0.394,49.2,63.8,6.1,30.1,21.6,0.0741,3.44,0.71,1.03,3.02,45.44,15.1,aed9cb82-10f8-4188-99d7-b27dccbb5a7e,vst_JORN_2015,D14,JORN,JORN_008,41,NA,41,4.1,241.7,NA,NA,NA,ATCA2,Atriplex canescens (Pursh) Nutt.,distributed,basePlot,32.593905,-106.797359,WGS84,13N,331321.576,3607694.128,0.1,GeoXH 6000,1319.95,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.797358886721, 32.5939047572714)",331317.96604285063,3607692.184238343,2,1.5,NA,1.7,1.3
NEON.PLA.D14.JORN.00038,0.85,0.335,2671.8,125.2,0.394,0.55,6.63,11.77,32.593905,-106.797359,20.1,0.1,NA,NA,1.3,1.2,NA,0.105,0.202,6.1,0.654,0.583,0.392,46.8,60,5.8,31.3,23.2,0.0741,3.44,0.71,1.03,3.02,45.44,15.1,aed9cb82-10f8-4188-99d7-b27dccbb5a7e,vst_JORN_2015,D14,JORN,JORN_008,41,NA,41,4.1,241.7,NA,NA,NA,ATCA2,Atriplex canescens (Pursh) Nutt.,distributed,basePlot,32.593905,-106.797359,WGS84,13N,331321.576,3607694.128,0.1,GeoXH 6000,1319.95,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.797358886721, 32.5939047572714)",331317.96604285063,3607692.184238343,2,1.5,NA,1.7,1.3
NEON.PLA.D14.JORN.02594,0.75,0.284,2130.2,133.1,0.378,0.522,6.73,9.74,32.593905,-106.797359,20.1,0.1,NA,NA,1.2,1.5,NA,0.108,0.227,8.021,0.643,0.449,0.516,57.7,56.7,8,53,22.9,0.0721,2.53,0.47,0.78,3.44,43.71,12.7,44347645-28fa-4232-a29f-826bf2d783e5,vst_JORN_2017,D14,JORN,JORN_008,41,NA,31,21.1,55.2,Y,NA,NA,ATCA2,Atriplex canescens (Pursh) Nutt.,distributed,basePlot,32.593816,-106.797467,WGS84,13N,331311.274,3607684.412,0.1,GeoXH 6000,1319.76,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.79746686405, 32.5938155826347)",331328.6002483127,3607696.4540562783,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02686,2.46,1.238,8524.1,145.2,0.503,0.533,13.48,17.28,32.611448,-106.83769,20.1,0.1,NA,NA,0.7,NA,NA,0.106,0.164,1.599,0.576,0.167,0.26,46.4,69.6,21.2,101.6,39.7,0.0626,7.53,1.48,2.11,3.14,49.5,15.8,e229f390-fe77-470f-8379-23fbbb1e211e,vst_JORN_2017,D14,JORN,JORN_009,41,NA,31,11.5,43,N,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.611358,-106.837799,WGS84,13N,327559.312,3609694.151,0.1,Geo 7X (H-Star),1326.52,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.837798513437, 32.6113577493697)",327567.1549811407,3609702.5615675687,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02593,1.67,0.891,6309.6,141.2,0.534,0.505,12.54,14.65,32.593905,-106.797359,20.1,0.1,NA,NA,0.3,0.4,NA,0.109,0.153,1.422,1.048,0.229,0.257,48,62.9,23.4,108.5,41.4,0.069,5.26,0.99,1.68,3.25,48.53,14.9,d5e387a9-f3d5-4833-a1c4-8a660212b550,vst_JORN_2017,D14,JORN,JORN_008,40,NA,31,17.8,9.4,Y,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.593816,-106.797467,WGS84,13N,331311.274,3607684.412,0.1,GeoXH 6000,1319.76,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-106.79746686405, 32.5938155826347)",331314.1812021279,3607701.9729844765,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02685,8.99,4.351,8617.9,504.9,0.484,0.51,9.17,29.75,32.611356,-106.826155,20.1,0.19,NA,NA,0.2,NA,NA,0.107,0.124,0.846,0.558,0.306,0.127,23.1,70.5,5.8,32.3,26.7,0.077,2.8,0.76,0.85,1.41,47.53,33.7,f86415d1-47a4-4e19-96a1-36d0945ffa1f,vst_JORN_2017,D14,JORN,JORN_002,41,NA,31,13.2,43.1,N,NA,NA,YUEL,Yucca elata (Engelm.) Engelm.,distributed,basePlot,32.611266,-106.826264,WGS84,13N,328641.593,3609665.339,0.1,Geo 7X (H-Star),1327.96,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.826263824832, 32.6112661872027)",328650.6122138126,3609674.9771420513,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02685,8.99,4.351,8617.9,504.9,0.484,0.501,7.89,31.17,32.611356,-106.826155,20.1,0.19,NA,NA,0.2,NA,NA,0.107,0.124,0.846,0.558,0.306,0.127,23.1,70.5,5.8,32.3,26.7,0.077,2.8,0.76,0.85,1.41,47.53,33.7,f86415d1-47a4-4e19-96a1-36d0945ffa1f,vst_JORN_2017,D14,JORN,JORN_002,41,NA,31,13.2,43.1,N,NA,NA,YUEL,Yucca elata (Engelm.) Engelm.,distributed,basePlot,32.611266,-106.826264,WGS84,13N,328641.593,3609665.339,0.1,Geo 7X (H-Star),1327.96,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.826263824832, 32.6112661872027)",328650.6122138126,3609674.9771420513,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02684,2.34,1.262,7512.9,168,0.539,0.502,10.3,16.28,32.611356,-106.826155,20.1,0.19,NA,NA,0.7,NA,NA,0.107,0.124,1.424,0.465,0.166,0.203,39.4,70.3,19.8,65.1,48,0.068,5.75,1.09,1.67,2.67,48.25,18.1,bfc9a11e-001b-4926-90a6-945b023835af,vst_JORN_2017,D14,JORN,JORN_002,41,NA,31,7.2,44.2,N,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.611266,-106.826264,WGS84,13N,328641.593,3609665.339,0.1,Geo 7X (H-Star),1327.96,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.826263824832, 32.6112661872027)",328646.61258874054,3609670.500756375,NA,NA,NA,NA,NA
NEON.PLA.D14.JORN.02683,2.58,1.289,7898.6,163.2,0.5,0.524,9.94,14.81,32.611356,-106.826155,20.1,0.19,NA,NA,0.6,NA,NA,0.105,0.145,1.7,0.627,0.211,0.227,36.9,121.2,26.7,82.5,53.4,0.0671,6.49,1.19,1.88,2.87,47.92,16.7,3eeae488-4453-4a4a-add4-d7677195e505,vst_JORN_2017,D14,JORN,JORN_002,41,NA,31,18.2,62.5,N,NA,NA,PRGL2,Prosopis glandulosa Torr.,distributed,basePlot,32.611266,-106.826264,WGS84,13N,328641.593,3609665.339,0.1,Geo 7X (H-Star),1327.96,0.1,shrubScrub,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-106.826263824832, 32.6112661872027)",328657.73659716384,3609673.742824761,NA,NA,NA,NA,NA
